"","from","to","r","p","linecolor","linesize"
"208","vOTU_16805_Morganviridae","zOTU_1_Enterococcus_faecalis",-0.793939393939394,0.00609992331369691,"negative",0.793939393939394
"209","vOTU_16850_Unknown","zOTU_1_Enterococcus_faecalis",-0.769125641361288,0.0093068384482951,"negative",0.769125641361288
"210","vOTU_1695_Unknown","zOTU_1_Enterococcus_faecalis",-0.644220275096841,0.044381366311308,"negative",0.644220275096841
"211","vOTU_1698_Unknown","zOTU_1_Enterococcus_faecalis",-0.631949412714044,0.0499750874113387,"negative",0.631949412714044
"212","vOTU_1727_Unknown","zOTU_1_Enterococcus_faecalis",-0.631949412714044,0.0499750874113387,"negative",0.631949412714044
"213","vOTU_1747_Unknown","zOTU_1_Enterococcus_faecalis",-0.631949412714044,0.0499750874113387,"negative",0.631949412714044
"214","vOTU_1789_Unknown","zOTU_1_Enterococcus_faecalis",0.705170430668875,0.0227377366153768,"positive",0.705170430668875
"215","vOTU_1915_Unknown","zOTU_1_Enterococcus_faecalis",-0.903030303030303,0.000343612197763281,"negative",0.903030303030303
"216","vOTU_21705_Unknown","zOTU_1_Enterococcus_faecalis",-0.878787878787879,0.000813862111732211,"negative",0.878787878787879
"217","vOTU_2335_Unknown","zOTU_1_Enterococcus_faecalis",0.866666666666667,0.00117353818015547,"positive",0.866666666666667
"218","vOTU_23490_Unknown","zOTU_1_Enterococcus_faecalis",-0.756619533371674,0.0113060734344279,"negative",0.756619533371674
"219","vOTU_23699_Unknown","zOTU_1_Enterococcus_faecalis",-0.704693920380407,0.0228704477532659,"negative",0.704693920380407
"220","vOTU_25678_Unknown","zOTU_1_Enterococcus_faecalis",-0.791470623690405,0.00637708418705659,"negative",0.791470623690405
"221","vOTU_2983_Unknown","zOTU_1_Enterococcus_faecalis",0.842424242424242,0.00222003122591684,"positive",0.842424242424242
"222","vOTU_31352_Unknown","zOTU_1_Enterococcus_faecalis",-0.709090909090909,0.0216659233675324,"negative",0.709090909090909
"223","vOTU_3456_Unknown","zOTU_1_Enterococcus_faecalis",0.83030303030303,0.00294022702327952,"positive",0.83030303030303
"224","vOTU_3523_Unknown","zOTU_1_Enterococcus_faecalis",-0.631949412714044,0.0499750874113387,"negative",0.631949412714044
"225","vOTU_3596_Unknown","zOTU_1_Enterococcus_faecalis",0.83030303030303,0.00294022702327952,"positive",0.83030303030303
"226","vOTU_36357_Unknown","zOTU_1_Enterococcus_faecalis",-0.769344738763931,0.0092742209381247,"negative",0.769344738763931
"227","vOTU_3891_Unknown","zOTU_1_Enterococcus_faecalis",0.854545454545454,0.00163680331598672,"positive",0.854545454545454
"228","vOTU_4701_Unknown","zOTU_1_Enterococcus_faecalis",0.818181818181818,0.00381492008255072,"positive",0.818181818181818
"229","vOTU_4879_Unknown","zOTU_1_Enterococcus_faecalis",0.683349073208448,0.0293766834796137,"positive",0.683349073208448
"230","vOTU_5850_Unknown","zOTU_1_Enterococcus_faecalis",0.842424242424242,0.00222003122591684,"positive",0.842424242424242
"231","vOTU_7284_Unknown","zOTU_1_Enterococcus_faecalis",-0.631949412714044,0.0499750874113387,"negative",0.631949412714044
"232","vOTU_7685_Unknown","zOTU_1_Enterococcus_faecalis",-0.644379876300868,0.0443115143214362,"negative",0.644379876300868
"233","vOTU_967_Unknown","zOTU_1_Enterococcus_faecalis",0.660606060606061,0.0375883775714094,"positive",0.660606060606061
"234","vOTU_9734_Unknown","zOTU_1_Enterococcus_faecalis",-0.74411342538206,0.0135891859612702,"negative",0.74411342538206
"235","vOTU_10025_Unknown","zOTU_22_Unclassified_Firmicutes",0.806060606060606,0.0048620611019646,"positive",0.806060606060606
"236","vOTU_1003_Nadiaviridae","zOTU_22_Unclassified_Firmicutes",0.766928898924811,0.00963835937752334,"positive",0.766928898924811
"237","vOTU_1025_Unknown","zOTU_22_Unclassified_Firmicutes",0.83030303030303,0.00294022702327952,"positive",0.83030303030303
"238","vOTU_1030_Unknown","zOTU_22_Unclassified_Firmicutes",0.83030303030303,0.00294022702327952,"positive",0.83030303030303
"239","vOTU_10472_Unknown","zOTU_22_Unclassified_Firmicutes",0.816012348455999,0.00398914439528716,"positive",0.816012348455999
"240","vOTU_1081_Hannahviridae","zOTU_22_Unclassified_Firmicutes",0.648484848484848,0.0425401276844894,"positive",0.648484848484848
"241","vOTU_1103_Unknown","zOTU_22_Unclassified_Firmicutes",-0.83030303030303,0.00294022702327952,"negative",0.83030303030303
"242","vOTU_1106_Unknown","zOTU_22_Unclassified_Firmicutes",-0.83030303030303,0.00294022702327952,"negative",0.83030303030303
"243","vOTU_11729_Unknown","zOTU_22_Unclassified_Firmicutes",0.831656181309361,0.00285249315683381,"positive",0.831656181309361
"244","vOTU_11789_Unknown","zOTU_22_Unclassified_Firmicutes",0.706595101413216,0.022344120530426,"positive",0.706595101413216
"245","vOTU_11790_Unknown","zOTU_22_Unclassified_Firmicutes",0.808514373094486,0.0046352809644627,"positive",0.808514373094486
"246","vOTU_1182_Unknown","zOTU_22_Unclassified_Firmicutes",-0.648484848484848,0.0425401276844894,"negative",0.648484848484848
"247","vOTU_11977_Almaviridae","zOTU_22_Unclassified_Firmicutes",0.781631749350903,0.00757099632304588,"positive",0.781631749350903
"248","vOTU_12320_Unknown","zOTU_22_Unclassified_Firmicutes",0.818181818181818,0.00381492008255072,"positive",0.818181818181818
"249","vOTU_12647_Unknown","zOTU_22_Unclassified_Firmicutes",0.866666666666667,0.00117353818015547,"positive",0.866666666666667
"250","vOTU_1268_Unknown","zOTU_22_Unclassified_Firmicutes",0.745454545454545,0.01333014631544,"positive",0.745454545454545
"251","vOTU_12870_Livviridae","zOTU_22_Unclassified_Firmicutes",-0.793939393939394,0.00609992331369691,"negative",0.793939393939394
"252","vOTU_12881_Unknown","zOTU_22_Unclassified_Firmicutes",0.818181818181818,0.00381492008255072,"positive",0.818181818181818
"253","vOTU_12893_Unknown","zOTU_22_Unclassified_Firmicutes",0.842424242424242,0.00222003122591684,"positive",0.842424242424242
"254","vOTU_12903_Unknown","zOTU_22_Unclassified_Firmicutes",0.842424242424242,0.00222003122591684,"positive",0.842424242424242
"255","vOTU_13268_Unknown","zOTU_22_Unclassified_Firmicutes",0.842424242424242,0.00222003122591684,"positive",0.842424242424242
"256","vOTU_13272_Unknown","zOTU_22_Unclassified_Firmicutes",0.915151515151515,0.000204472406148833,"positive",0.915151515151515
"257","vOTU_1360_Unknown","zOTU_22_Unclassified_Firmicutes",0.733333333333333,0.0158005962505716,"positive",0.733333333333333
"258","vOTU_141907_Unknown","zOTU_22_Unclassified_Firmicutes",0.694088993423602,0.0259636451069436,"positive",0.694088993423602
"259","vOTU_14909_Unknown","zOTU_22_Unclassified_Firmicutes",0.846925720824159,0.00198836867067904,"positive",0.846925720824159
"260","vOTU_15717_Morganviridae","zOTU_22_Unclassified_Firmicutes",0.693303724628029,0.0262034896771421,"positive",0.693303724628029
"261","vOTU_16805_Morganviridae","zOTU_22_Unclassified_Firmicutes",0.793939393939394,0.00609992331369691,"positive",0.793939393939394
"262","vOTU_16850_Unknown","zOTU_22_Unclassified_Firmicutes",0.756619533371674,0.0113060734344279,"positive",0.756619533371674
"263","vOTU_1789_Unknown","zOTU_22_Unclassified_Firmicutes",-0.65653798717447,0.0392043863325568,"negative",0.65653798717447
"264","vOTU_1915_Unknown","zOTU_22_Unclassified_Firmicutes",0.83030303030303,0.00294022702327952,"positive",0.83030303030303
"265","vOTU_21705_Unknown","zOTU_22_Unclassified_Firmicutes",0.781818181818182,0.00754700778106786,"positive",0.781818181818182
"266","vOTU_2335_Unknown","zOTU_22_Unclassified_Firmicutes",-0.878787878787879,0.000813862111732211,"negative",0.878787878787879
"267","vOTU_23490_Unknown","zOTU_22_Unclassified_Firmicutes",0.794137857340517,0.00607802144001636,"positive",0.794137857340517
"268","vOTU_23699_Unknown","zOTU_22_Unclassified_Firmicutes",0.859855884500864,0.00142005828895517,"positive",0.859855884500864
"269","vOTU_25678_Unknown","zOTU_22_Unclassified_Firmicutes",0.840554073221593,0.00232177895009115,"positive",0.840554073221593
"270","vOTU_2983_Unknown","zOTU_22_Unclassified_Firmicutes",-0.854545454545454,0.00163680331598672,"negative",0.854545454545454
"271","vOTU_31352_Unknown","zOTU_22_Unclassified_Firmicutes",0.793939393939394,0.00609992331369691,"positive",0.793939393939394
"272","vOTU_3456_Unknown","zOTU_22_Unclassified_Firmicutes",-0.83030303030303,0.00294022702327952,"negative",0.83030303030303
"273","vOTU_3596_Unknown","zOTU_22_Unclassified_Firmicutes",-0.83030303030303,0.00294022702327952,"negative",0.83030303030303
"274","vOTU_36357_Unknown","zOTU_22_Unclassified_Firmicutes",0.730554247733817,0.0164089210362846,"positive",0.730554247733817
"275","vOTU_3891_Unknown","zOTU_22_Unclassified_Firmicutes",-0.854545454545454,0.00163680331598672,"negative",0.854545454545454
"276","vOTU_4701_Unknown","zOTU_22_Unclassified_Firmicutes",-0.806060606060606,0.0048620611019646,"negative",0.806060606060606
"277","vOTU_5850_Unknown","zOTU_22_Unclassified_Firmicutes",-0.854545454545454,0.00163680331598672,"negative",0.854545454545454
"278","vOTU_967_Unknown","zOTU_22_Unclassified_Firmicutes",-0.660606060606061,0.0375883775714094,"negative",0.660606060606061
"279","vOTU_9734_Unknown","zOTU_22_Unclassified_Firmicutes",0.644064561465144,0.0444495878759372,"positive",0.644064561465144
"280","vOTU_10025_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.716928179098865,0.0196287071508284,"positive",0.716928179098865
"281","vOTU_1003_Nadiaviridae","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.884759746420894,0.000669940044273145,"positive",0.884759746420894
"282","vOTU_1025_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.67596085457893,0.0318945275902319,"positive",0.67596085457893
"283","vOTU_1030_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.67596085457893,0.0318945275902319,"positive",0.67596085457893
"284","vOTU_10472_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.857111004345242,0.00152930315569221,"positive",0.857111004345242
"285","vOTU_1081_Hannahviridae","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.764723391038789,0.00997949077220278,"positive",0.764723391038789
"286","vOTU_1103_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.662305079738951,0.0369269828540649,"negative",0.662305079738951
"287","vOTU_1106_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.662305079738951,0.0369269828540649,"negative",0.662305079738951
"288","vOTU_11729_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.810140446727799,0.00448922811222495,"positive",0.810140446727799
"289","vOTU_11789_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.810140446727799,0.00448922811222495,"positive",0.810140446727799
"290","vOTU_11790_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.760202648997104,0.0107051549071511,"positive",0.760202648997104
"291","vOTU_11977_Almaviridae","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.87354274255867,0.000957808949292059,"positive",0.87354274255867
"292","vOTU_12320_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.696444516838897,0.025253229766895,"positive",0.696444516838897
"293","vOTU_12647_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.696444516838897,0.025253229766895,"positive",0.696444516838897
"294","vOTU_1268_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.84665804007866,0.00200163236981023,"positive",0.84665804007866
"295","vOTU_12881_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.696444516838897,0.025253229766895,"positive",0.696444516838897
"296","vOTU_12893_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.696444516838897,0.025253229766895,"positive",0.696444516838897
"297","vOTU_12903_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.696444516838897,0.025253229766895,"positive",0.696444516838897
"298","vOTU_13268_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.696444516838897,0.025253229766895,"positive",0.696444516838897
"299","vOTU_13272_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.696444516838897,0.025253229766895,"positive",0.696444516838897
"300","vOTU_1360_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.812518602978713,0.00428159112334157,"positive",0.812518602978713
"301","vOTU_141907_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.87354274255867,0.000957808949292059,"positive",0.87354274255867
"302","vOTU_14909_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.808476315209445,0.00463873942568561,"positive",0.808476315209445
"303","vOTU_15717_Morganviridae","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.857111004345242,0.00152930315569221,"positive",0.857111004345242
"304","vOTU_16507_Jeppeviridae","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.773899994024079,0.00861419324626469,"negative",0.773899994024079
"305","vOTU_16805_Morganviridae","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.84665804007866,0.00200163236981023,"positive",0.84665804007866
"306","vOTU_16850_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.87354274255867,0.000957808949292059,"positive",0.87354274255867
"307","vOTU_1789_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.739656631456642,0.014475295379163,"negative",0.739656631456642
"308","vOTU_1915_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.67596085457893,0.0318945275902319,"positive",0.67596085457893
"309","vOTU_21705_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.703272404258886,0.0232695151675187,"positive",0.703272404258886
"310","vOTU_2335_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.662305079738951,0.0369269828540649,"negative",0.662305079738951
"311","vOTU_23490_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.831274545338089,0.00287704371715433,"positive",0.831274545338089
"312","vOTU_23699_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.742924181543814,0.01382181655335,"positive",0.742924181543814
"313","vOTU_25678_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.843286633307415,0.00217421423610131,"positive",0.843286633307415
"314","vOTU_2983_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.662305079738951,0.0369269828540649,"negative",0.662305079738951
"315","vOTU_31352_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.696444516838897,0.025253229766895,"positive",0.696444516838897
"316","vOTU_3456_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.662305079738951,0.0369269828540649,"negative",0.662305079738951
"317","vOTU_3596_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.662305079738951,0.0369269828540649,"negative",0.662305079738951
"318","vOTU_36357_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.932297012133414,0.0000846605984544487,"positive",0.932297012133414
"319","vOTU_3891_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.662305079738951,0.0369269828540649,"negative",0.662305079738951
"320","vOTU_4701_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.751067616198811,0.012283378611657,"negative",0.751067616198811
"321","vOTU_5850_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.662305079738951,0.0369269828540649,"negative",0.662305079738951
"322","vOTU_73800_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.698130737410237,0.0247529407466234,"positive",0.698130737410237
"323","vOTU_867_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.769862039169504,0.00919752942484215,"positive",0.769862039169504
"324","vOTU_967_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",-0.689616629418908,0.0273499498180006,"negative",0.689616629418908
"325","vOTU_9734_Unknown","zOTU_44_Lactococcus_lactis_subsp._cremoris",0.901721540705724,0.00036195160378019,"positive",0.901721540705724
"326","vOTU_200_??-crassviridae","zOTU_51_Bifidobacterium_catenulatum",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"327","vOTU_25845_Unknown","zOTU_51_Bifidobacterium_catenulatum",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"328","vOTU_4202_Unknown","zOTU_51_Bifidobacterium_catenulatum",1,0,"positive",1
"329","vOTU_5032_Unknown","zOTU_51_Bifidobacterium_catenulatum",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"330","vOTU_761_Unknown","zOTU_51_Bifidobacterium_catenulatum",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"331","vOTU_820_Alberteviridae","zOTU_51_Bifidobacterium_catenulatum",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"332","vOTU_1068_Unknown","zOTU_19_Unclassified_Ruminococcaceae",0.812776759390954,0.00425947298652434,"positive",0.812776759390954
"333","vOTU_1093_Lauraviridae","zOTU_19_Unclassified_Ruminococcaceae",0.777519048634694,0.00811403263331418,"positive",0.777519048634694
"334","vOTU_11790_Unknown","zOTU_19_Unclassified_Ruminococcaceae",-0.762895404413759,0.0102686039453944,"negative",0.762895404413759
"335","vOTU_1182_Unknown","zOTU_19_Unclassified_Ruminococcaceae",0.768036754286865,0.00947014489919614,"positive",0.768036754286865
"336","vOTU_12870_Livviridae","zOTU_19_Unclassified_Ruminococcaceae",0.797863424356258,0.00567718181079331,"positive",0.797863424356258
"337","vOTU_1309_Lauraviridae","zOTU_19_Unclassified_Ruminococcaceae",0.822811420399822,0.00346146777351227,"positive",0.822811420399822
"338","vOTU_16073_Unknown","zOTU_19_Unclassified_Ruminococcaceae",0.797863424356258,0.00567718181079331,"positive",0.797863424356258
"339","vOTU_16373_Unknown","zOTU_19_Unclassified_Ruminococcaceae",0.797863424356258,0.00567718181079331,"positive",0.797863424356258
"340","vOTU_16507_Jeppeviridae","zOTU_19_Unclassified_Ruminococcaceae",0.770374771123697,0.00912195787266095,"positive",0.770374771123697
"341","vOTU_1789_Unknown","zOTU_19_Unclassified_Ruminococcaceae",0.770374771123697,0.00912195787266095,"positive",0.770374771123697
"342","vOTU_57949_Unknown","zOTU_19_Unclassified_Ruminococcaceae",0.768036754286865,0.00947014489919614,"positive",0.768036754286865
"343","vOTU_967_Unknown","zOTU_19_Unclassified_Ruminococcaceae",0.768036754286865,0.00947014489919614,"positive",0.768036754286865
"344","vOTU_1003_Nadiaviridae","zOTU_175_Unclassified_Clostridiales",-0.681032862245232,0.0301508840318769,"negative",0.681032862245232
