,Domain,Phylum,Class,Order,Family,Genus
vOTU_6114,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6137,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6157,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6159,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6193,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6203,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6289,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6354,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6387,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6416,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6417,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6421,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6459,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6467,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6468,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6556,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6567,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6589,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6625,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6627,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6638,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6647,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6649,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6656,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6696,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6699,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6700,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6733,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6739,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6752,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6809,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6862,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6877,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6909,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6913,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6924,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6969,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6974,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6977,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6979,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_6985,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7009,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7016,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7069,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7072,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7116,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7184,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7249,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7272,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7284,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7312,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7320,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7338,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7371,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7384,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7413,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7449,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7450,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7507,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7522,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7534,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7554,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7561,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7564,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7572,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7598,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7610,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7619,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7647,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7678,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7685,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7722,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7764,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7765,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7785,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7817,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7850,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7856,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7864,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7884,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7919,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7925,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_7997,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8044,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8045,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8047,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8111,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8166,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8179,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8189,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8199,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8202,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8212,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8244,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8286,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8317,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8324,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8331,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8384,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8418,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8438,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8446,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8470,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8607,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8650,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8664,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8700,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8724,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8730,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8731,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8740,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8766,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8767,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8778,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8827,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8837,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8865,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8874,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8897,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8978,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_8986,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9018,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9025,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9049,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9096,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9098,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9107,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9120,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9171,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9172,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9238,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9249,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9317,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9326,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9327,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9352,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9369,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9382,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9399,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9408,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9455,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9460,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9470,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9497,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9555,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9559,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9566,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9591,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9612,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9636,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9644,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9652,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9668,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9673,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9703,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9708,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9734,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9758,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9785,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9805,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9823,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9831,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9879,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9886,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9895,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9899,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9915,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9920,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9933,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9939,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9950,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10000,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10015,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10025,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10031,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10034,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10037,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10110,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10114,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10115,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10124,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10133,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10176,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10210,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10234,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10244,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10259,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10262,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10263,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10265,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10266,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10275,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10284,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10286,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10289,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10297,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10306,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10335,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10345,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10360,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10378,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10388,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10405,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10410,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10443,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10472,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10481,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10525,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10541,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10555,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10565,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10576,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10584,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10589,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10595,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10615,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10616,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10638,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10644,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10646,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10647,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10655,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10659,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10662,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10671,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10685,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10686,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10691,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10697,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10701,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10729,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10732,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10753,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10757,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10764,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10765,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10785,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10825,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10838,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10840,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10854,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10862,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10873,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10879,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10911,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10918,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10921,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10922,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10926,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10937,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10938,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10942,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10953,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10963,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_10981,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11014,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11032,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11034,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11043,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11051,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11057,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11070,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11092,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11095,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11100,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11105,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11116,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11118,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11124,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11134,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11138,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11140,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11141,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11146,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11157,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11158,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11167,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11169,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11171,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11178,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11187,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11192,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11203,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11208,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11213,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11214,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11220,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11255,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11256,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11263,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11264,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11265,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11266,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11267,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11278,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11286,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11290,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11291,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11308,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11320,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11329,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11335,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11339,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11344,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11346,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11353,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11362,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11365,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11375,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11377,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11393,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11402,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11404,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11438,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11449,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11481,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11483,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11487,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11488,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11501,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11517,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11518,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11531,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11534,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11612,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11616,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11630,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11645,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11667,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11678,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11727,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11729,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11737,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11746,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11759,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11790,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11792,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11794,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11797,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11799,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11813,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11825,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11841,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11842,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11861,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11869,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11871,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11910,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11924,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11940,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11970,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11977,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11990,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_12016,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_12023,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_12053,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_12081,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_12092,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_12099,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_12112,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_12123,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
