vOTU	CMS1	CMS10	CMS11	CMS12	CMS13	CMS14	CMS15	CMS16	CMS17	CMS18	CMS19	CMS2	CMS20	CMS21	CMS22	CMS23	CMS24	CMS25	CMS26	CMS27	CMS28	CMS29	CMS3	CMS30	CMS31	CMS32	CMS33	CMS34	CMS35	CMS36	CMS37	CMS38	CMS39	CMS4	CMS40	CMS41	CMS44	CMS45	CMS47	CMS48	CMS5	CMS6	CMS7	CMS8	CMS9	PRE129	PRE174	PRE177	PRE180	PRE181	PRE182	PRE183	PRE185	PRE186	PRE187	PRE189	PRE190	PRE191	PRE192	PRE193	PRE194	PRE195	PRE196	PRE197	PRE198	PRE199	PRE200	PRE203	PRE204	PRE205	PRE207	PRE208	PRE210	PRE211	PRE212	PRE214	PRE237	PRE238	PRE239	PRE327	PRE328	PRE329	PRE330	PRE331
vOTU_69225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.08172054	0	0	3.055817468	8.048807359	0	0	1.627260543	6.157376133	0	4.063826604	0	0.436571069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_69280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.334359401	16.62943054	0	0	0	0	0	0	0	0	0	5.9920376	0	0	0	0	0	0	0	0
vOTU_69284	0	0	0	0	0	9.489294742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.291863101	3.449488868	6.277093214	2.627949525	9.763563257	6.157376133	5.744255569	0	4.78363495	3.492568549	2.274204366	0	0	0	0	0	0	0	0	0	0	0	0	143.9171755	0	0	0	4.459001526	0	0	0	0	0	0	0	0	0	0	0	0	0	26.671797	0	0	0	0	0	0	0	0	0	0	11.9840752	15.48189327	42.77643394	224.0605313	0	0	0	0	0
vOTU_69334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.41402671	0	0	0	0	0	0	11.83660931	0	12.23073219	13.80637913	36.9876717	20.15991316	58.61714351	40.0473789	41.95866581	5.082884466	21.19760232	16.59982863	0	0	4.216771633	0	0	0	0	0	0	0	0	0	0	640.8224149	50.74969381	0	0	66.92585623	0	16.12131502	0	0	0	0	22.2882124	0	0	0	0	10.87194378	0	117.4275527	16.63958282	0	0	13.82858493	17.76741787	0	6.407096686	6.293738284	0	0	17.98708723	79.66977416	342.4203919	896.7892815	0	24.87653397	0	4.975757245	0
vOTU_69359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18872615	0	3.82443863	2.302468847	13.26783138	4.385267025	25.25335398	17.72408431	11.50254719	6.103187359	6.842113346	5.245253376	0	1.461344876	0	0	20.7931565	0	0	0	0	0	0	0	0	345.8232142	0	0	5.690667753	40.18004368	0	0	0	0	0	0	5.57545692	0	0	0	0	0	0	42.72701311	0	0	0	6.918516225	0	0	0	0	4.145011537	0	5.999358354	50.93122704	256.9721756	224.3342766	0	0	0	4.978796804	0
vOTU_69376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.85925785	0	0	154.9512245	0	0	0	0	0	0	131.7071165	0	0	0	49.9492425	0	162.3906349	0	0	0	60.90460081	0	198.9605538	0	0	0	0	0	0	0	0	9.957593608	0
vOTU_69381	0	350.0257184	115.2673965	0.71128862	175.2318283	0	238.5415369	276.764481	450.9639786	27.54938024	180.8165069	0	0	196.7006173	75.46009514	0	0	98.06256314	0.936282197	9.528973083	0	0	169.4476859	0	0	0	0	0	0	0	0	0	0	171.9122066	0	0	0	0	0	0	1.606493502	2.497639164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_69390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_69438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.4572321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.429901867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_69507	93.09487794	1020.933023	122.1971255	158.0992308	215.9337589	47.56255071	238.8333309	387.9442432	328.3749938	0	497.8536453	92.46024831	388.7338397	295.4118445	226.6572032	96.18326347	0	445.9816042	21.5608324	647.0281338	19.98502969	0.912179066	83.6964476	0.765823368	0	10.48741669	3.512505013	2.446862413	0.771555006	0	0	2.740193161	1.750556529	462.7929383	0	0	0	0	0	0	9.650751793	5.00138876	313.9339206	57.26888294	102.9187015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_69527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.280447666	0	3.063293474	1.152642662	13.28406115	4.390631266	20.39052011	10.80177009	19.00241902	4.073768688	8.220579484	9.628060912	0	0	8.449017657	0	0	0	0	0	0	0	0	0	0	173.1231198	50.84281252	5.288258761	0	26.81946239	0	0	0	0	0	0	0	0	0	9.351179109	0	0	0	42.77927857	22.22681889	0	0	0	0	0	0	6.305286428	0	0	0	57.644858	159.2726043	288.7826035	0	0	0	0	0
vOTU_69537	1.179137361	119.1642482	0	4.988161745	4.501373111	0	0	0	0	0	0	0	0	0	75.59863877	0	0	0	4.690005985	0	0	0	9.053802099	0	0	0	0	0	0	0	0	0	0	1.140581688	0	0	0	0	0	0	1.609443001	0	6.765791772	11.61566173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_69569	0	0	0.679288386	0	4.501373111	371.2149383	98.40332176	2911.362474	0	0	0	0	0	0	302.3945551	120.3026589	1040.703416	1.665128891	0	0	0.930105136	0	0	3.065168194	9.226784586	69.95889962	2.635990987	7.345079641	9.26432633	2.30473314	6.114392721	9.596545511	6.130697515	0	142.0107047	0	0	0	87.52148458	4521.071435	0	3.753337189	13.53158354	54.98079887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.309145232	0	0	0	0	0	0	0	0	0	0	0
vOTU_69586	67.2108296	329.6702551	21.73722837	59.85794094	31.50961178	0	0	277.2726166	246.4319683	0	271.7227251	11.56460419	77.79434859	492.6543918	0	0	67.14215588	26.64206225	42.21005386	6.942885918	0	0	1283.376447	0	0	0	0.878663662	0	0	0	0	0.685467537	0.437906965	53.60733933	0	0	184.8346099	0	0	0	53.11161903	223.9491189	90.85491809	56.52955377	3.432722907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_69597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.845529867	0	6.896628438	5.766740366	29.38273784	8.786636622	32.64479841	30.10906057	28.23298097	9.171589082	18.50762349	10.94767413	0	1.464027883	0	0	20.83133243	0	0	0	0	0	0	0	0	252.6257275	50.87392807	0	0	8.945291923	0	0	0	0	0	0	0	0	0	0	0	0	0	42.80545928	0	0	2.357808431	0	0	0	0	6.309145232	0	0	0	35.49546854	134.8516048	128.426372	0	0	0	0	0
vOTU_69603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.831460243	0	5.596711969	5.271981973	8.161199601	6.176217553	9.795115845	0	4.798272756	2.189534827	0	0	0	0	0	0	0	0	0	0	0	0	38.05461325	151.5754365	0	0	0	22.36322981	2.942429352	16.16077968	0	0	0	0	0	0	0	0	0	0	0	21.40272964	0	0	0	0	0	0	0	6.309145232	0	0	6.010373088	22.18466784	140.9812232	417.3857091	0	0	0	0	0
vOTU_69641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.95076975	132.4904043	16.17067605	0	150.1530819	0	0	0	9.260322743	0	9.362631869	135.030406	0	0	10.70791801	16.69053072	0	106.1663527	6.935462988	0	0	134.9609993	0	182.8272449	0	18.04216098	0	0	0	0	0	0	0	0
vOTU_69648	0	1.050548201	0.679704362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.023129366	0	5.367329119	2.308108698	14.00034807	7.033613835	16.33239455	19.31249901	17.87261979	5.098447493	17.8330697	7.887152275	1.141280146	0	4.229682752	0	0	0	0	0	0	0	1.549703309	0	76.15583349	317.7811093	0	0	0	26.85230925	0	8.085338027	0	0	0	0	5.589113888	0	0	0	0	10.90523203	0	53.53959007	5.563510239	0	0	0	0	0	0	12.62601752	0	13.07443603	18.04216098	137.629169	208.5346477	160.6312706	10.27922365	4.990540434	0	0	0
vOTU_69649	0	0.525274101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456648124	0	0.766761303	0	2.10005221	1.758403459	4.899718365	6.952499643	3.459216734	0	3.429436481	2.190875632	0	0	0	0	0	0	0	0	0	0	0	0	0	65.00068145	0	0	5.704606927	13.42615462	0	0	0	0	0	0	0	0	0	0	0	0	0	10.70791801	0	0	0	0	0	0	0	0	0	0	0	15.53877714	49.06697593	0	0	0	0	0	0
vOTU_69651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381.6831212	0	0	0	0	0	0	0	0	0	18.93902629	0	0	0	0	0	0	0	399.2432347	0	0	2.589096083
vOTU_69655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_69662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.44231208	0	0	67.31000223	0	0	0	0	0	0	36.00810828	0	0	0	0	0	68.41831617	0	0	0	57.84042825	0	41.55164658	0	0	0	0	0	0	0	0	0	0
vOTU_69666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.283240621	0	2.300283908	2.308108698	16.80041768	8.792017294	13.06591564	17.76749909	13.26033081	2.039378997	7.544760258	5.258101517	3.423840437	0	16.91873101	0	0	0	0	0	0	0	0	0	114.2337502	115.556767	101.8101635	0	0	0	0	0	0	0	0	0	11.17822778	0	0	18.72526374	0	0	0	42.83167205	11.12702048	0	0	6.935462988	8.910909514	0	0	0	0	0	12.02810732	17.75860245	61.33371992	32.12625411	0	0	0	0	0
vOTU_69714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.9240104	0	0	227.9580637	0	0	0	0	0	46.84184388	147.1232026	0	0	0	11.1338385	0	217.184207	55.51770127	0	0	241.1494571	0	157.9930071	0	6.017738742	0	0	0	0	0	0	0	0
vOTU_69715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.21916393	0	0	124.340762	0	0	0	0	0	0	147.1232026	0	0	0	16.70075776	0	184.1344364	0	0	0	205.78087	0	374.1939643	0	12.03547748	0	0	0	0	0	0	0	0
vOTU_69716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.003305	0	0	72.53211119	0	0	0	0	0	0	105.0880019	0	0	10.71447924	0	0	148.7239678	0	0	0	96.45978282	0	116.4159	0	18.05321622	0	0	0	0	0	0	0	0
vOTU_69728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_69796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7389141	0	5.486497022	0	11.51552306	12.71016448	25.93240437	20.24643639	39.24581282	20.10962803	19.62626523	2.041879768	15.10802391	9.212961134	0	0	0	0	0	0	0	0	0	0	0	0	571.869142	585.7234919	203.8700146	0	5.711602153	49.28960056	0	8.095252605	0	0	0	0	11.19193498	0	0	0	0	10.91860448	0	134.0131063	33.42199468	0	0	34.71983771	8.921836442	0	0	6.320750036	0	13.09046845	90.32142513	137.7979356	411.4398301	578.9816759	0	0	0	4.997112427	0
vOTU_69855	52.0093618	626.7528676	21.79057126	121.4383497	153.4222605	0	253.6580631	611.4966884	741.1101279	0	226.9912744	71.00702448	194.9631374	296.3180158	151.5683138	72.35872812	100.9603829	218.6671777	96.85121315	60.0293417	2.797162809	0	2266.736	0	0	0	0.880819892	1.636245417	0	0	0	0	0	266.4076941	0	0	247.0509223	0	0	0	222.6481725	254.59907	165.6842193	131.1909417	41.29376121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_69864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.949650038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.454377856	0	0	0	0	0	4.1628122	0	0	0	0	0	0	0	0	0	0
vOTU_69873	0	0	0	0	0	9.541689621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.744931485	0	6.145380159	4.624713501	11.92219824	9.689018813	26.17992667	10.83490435	12.7071391	1.021566228	17.8658913	6.584723755	0	1.46762059	0	0	20.88245227	0	0	0	0	0	0	0	0	332.8371636	101.9975441	0	0	35.86897424	0	0	0	0	0	0	16.7982018	0	0	9.379863707	0	0	0	48.27431627	16.72124948	0	0	0	0	0	0	12.64925559	0	0	6.02512247	66.71732621	196.629133	257.4830575	0	0	0	0	0
vOTU_69925	0	0.526563908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.662155368	0	6.917796726	9.255104981	32.98160573	19.38993329	48.29887101	37.17104782	26.00783115	4.088773361	17.8768587	9.663523383	0	4.40556457	8.480137427	0	20.89527145	0	0	0	0	0	0	0	419.8855853	774.6834507	204.1203154	10.61547339	5.718614556	67.29561235	0	0	0	0	0	0	28.01418962	0	0	0	0	0	0	96.6079012	27.88585703	0	0	13.90498595	8.932790201	0	0	37.97106191	0	13.10654023	36.1729268	171.3462577	424.2418391	1706.872417	0	0	0	0	0
vOTU_69947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.5437182	11.45126515	0	2.307348662	2.315197484	4.915171338	13.22852971	8.191277733	5.424107523	26.02380648	7.159748561	12.38388893	14.94370969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_69999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_70001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.193594483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.446452316	0	8.33585244	0	0	0	0	0	0	0	0	0	0
vOTU_70002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.193594483	0	0	0	9.288763537	0	0	15.04945762	0	0	0	0	0	2.366498143	0	0	0	6.446452316	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_70037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.5171829	10.54163915	0	5.387122589	6.949861407	9.836384681	3.529776089	4.917787394	6.202790094	5.786622543	14.32829829	6.8841669	29.90578902	1.145488923	1.470326713	0	0	0	219.7450919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_70065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.955088852	0	0	0	0	0	0	0	0	0	15.05870744	0	0	0	11.16805436	0	2.367952659	0	0	0	32.25207244	0	16.68195178	0	0	0	0	0	0	0	0	0	0
vOTU_70068	0	0.52721119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.672292937	0	0	0	1.833328548	0	0	4.633240938	9.133785775	6.177108155	13.93373095	10.85488266	9.258596068	6.140699267	1.37683338	3.078537105	1.145488923	0	0	0	0	0	0	0	0	0	0	0	114.6550179	195.7211668	0	0	0	22.4594453	0	8.115154885	0	0	0	0	11.2194505	0	0	0	0	0	0	64.48443804	11.16805436	0	0	6.961039373	0	0	0	6.33628968	0	0	18.1086963	20.05210358	203.1476848	193.4683699	0	0	0	0	0
vOTU_70070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458332137	0	1.539177883	3.474930704	8.431186869	0.882444022	4.917787394	18.60837028	4.05063578	0	4.81891683	3.078537105	0	0	0	0	20.9209571	0	0	0	0	0	0	0	0	210.219031	0	0	0	49.41077966	0	16.23030977	0	0	0	0	0	0	0	0	0	5.472724005	0	21.49481268	11.16805436	0	0	0	0	0	0	12.67257936	0	0	18.1086963	37.87619564	196.9916944	322.4472832	0	0	0	0	0
vOTU_70120	0	0.527535428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46734065	3.210298098	0	3.080248973	3.477067807	9.13940311	3.531946923	11.48189435	9.309907272	9.264290162	1.024079306	5.510720564	7.481045316	0	1.471230973	8.495783437	0	0	0	0	0	0	0	0	0	38.24184382	210.348317	0	0	0	4.494651599	0	8.120145755	0	0	0	0	0	0	0	0	0	0	0	0	5.58746139	0	0	27.86128182	0	0	3.227190766	6.340186537	0	0	12.07988884	13.3762905	86.23686991	0	0	0	0	0	0
vOTU_70173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.75235531	0	0	0	0	0	0	0	0	0	9.046344741	0	0	0	0	0	14.22520237	0	0	0	0	0	20.87810426	0	0	0	0	0	0	0	0	0	0
vOTU_70227	15.42317477	12.67644246	3.417355984	0.716982432	0	9.576942169	0	530.0619245	289.2743076	0	0	29.08953702	313.0935113	396.5503824	0	0	0	0	37.75108265	34.05498368	1.403748577	0	1557.733411	0	0	0	0	0	0.776781056	0	0	0	0.440603437	0	0	0	185.972754	0	0	0	84.20637494	119.5875476	9.724932931	19.47864457	41.44632436	0	0	0	0	0	4.500186885	0	8.130145935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_70246	0	0	0.683471197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.591788096	0	23.13031787	15.08584961	50.68057033	31.8266695	73.08193431	37.2854907	49.27715299	10.25340487	42.76068054	14.98051685	0	2.946085667	29.77186179	0	0	0	0	0	0	0	0	0	191.4446984	689.920684	51.18719117	0	0	40.50168196	0	24.3904378	0	5.206386588	0	0	33.72052825	0	0	9.414518376	0	16.44850115	0	134.590749	27.9717125	0	2.372326956	41.84339061	0	0	0	25.39197859	0	26.29378576	54.42644497	89.28509173	345.3722918	581.4772866	0	20.07278948	0	10.03730341	0
vOTU_70247	1.186398059	0	0.683471197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.377536429	0	3.084042383	1.16044997	14.0779362	4.420370764	11.49603461	12.4284969	9.275699386	1.025340487	6.207195562	6.168448115	0	0	0	0	0	0	0	0	0	0	0	0	0	116.1971678	51.18719117	0	0	22.50093442	0	16.26029187	0	0	0	0	0	0	0	9.414518376	6.0346101	0	0	32.30177977	0	0	0	20.92169531	0	0	0	6.347994648	0	13.14689288	24.1895311	29.01765481	129.5146094	32.3042937	0	5.01819737	0	5.018651704	0
vOTU_70251	0	0.528185102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.918357619	0	3.084042383	2.32089994	7.742864912	3.536296611	9.853743952	7.767810562	7.536505751	1.025340487	5.517507166	3.524827495	0	0	4.253123112	0	0	0	0	0	0	0	0	0	0	174.2957517	0	0	0	18.00074754	0	0	0	0	0	0	11.24017608	0	0	0	0	0	0	21.53451985	0	0	0	0	0	0	0	6.347994648	0	0	0	8.928509173	111.0125224	32.3042937	0	0	0	0	0
vOTU_70252	0	1.056370205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.755072858	0	7.710105957	12.76494967	7.742864912	9.72481568	29.56123186	19.41952641	12.75408666	6.152042923	9.65563754	8.812068736	0	0	0	0	0	0	0	0	0	0	0	0	0	174.2957517	0	10.6481565	0	27.00112131	0	0	0	0	0	0	5.620088041	0	0	0	0	0	0	69.98718951	5.5943425	0	0	6.973898436	17.92058527	0	3.231165139	6.347994648	0	0	30.23691387	44.64254587	641.4056848	129.2171748	0	0	0	0	0
vOTU_70269	0	0	0	0	9.063762986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.19015077	9.189234588	0	7.714856485	17.4174746	3.521652556	17.69237738	5.751558906	2.331778993	3.480530454	5.129861217	14.49238019	12.34449752	0	0	0	0	0	132.1720017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_70293	0	0	0	0	0	9.582842934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.297308647	0	1.542971297	1.161164973	11.97361869	3.538475475	3.286605089	11.65889497	8.121237725	1.025972243	9.661586793	6.172248761	0	0	8.511487288	0	0	0	0	0	0	0	0	0	38.31253114	196.2035357	51.2187298	0	0	22.51479822	0	0	0	0	0	0	5.623550819	0	0	0	0	0	0	26.93473524	0	0	0	27.91278142	0	0	3.233155998	0	0	0	30.25554413	20.10152342	49.36929864	323.2419776	0	0	0	0	0
vOTU_70366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.896174971	0	2.315883861	19.75197459	18.32388342	17.70328513	47.68515466	31.88729337	30.18319443	8.21283823	11.73915982	13.67554835	0	0	4.258367407	0	0	0	0	0	0	0	0	0	345.0253652	538.0745546	0	0	0	27.03441492	0	16.28034155	0	0	0	0	11.25403573	0	0	0	0	0	11.92461107	134.7567056	11.20248116	0	0	41.89498542	0	0	0	25.42328806	0	0	54.49355526	75.98590667	265.5235807	1293.765055	0	15.07315511	0	0	0
vOTU_70417	33.28062465	119.0615894	50.67047165	24.42251819	58.98714844	0	56.68142337	55.89925422	165.6055259	0	0	16.02885532	0	0	152.4098405	0	0	16.78482793	42.54856756	90.10653808	0	0	214.4706643	0	0	0.705199519	7.085682537	1.645330062	0	0.580804126	0	0.690964809	2.207094329	52.88752745	0	0	0	0	0	0	35.69170697	8.828021955	47.74036169	14.0505796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.95375106	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_70424	0	20.10817954	2.738944413	7.183093585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.794344765	0.780587755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_70433	98.65328022	447.1424135	15.06419427	103.4365476	0	9.594666306	0	307.4458982	414.0138147	27.82130503	0	39.34355396	0	198.642141	228.6147608	145.5209461	67.68061858	0	105.898657	109.3525948	8.906861217	0	1227.502313	0	0	0	0.885710317	2.467995092	0	0	0	0	2.207094329	2.299457715	2.951538016	8.521988815	310.5282259	0	44.11169211	0	147.6338788	223.2228409	126.6581024	81.96171432	10.38075737	0	0	0	0	0	4.508515423	0	0	0	10.43204419	0	0	0	0	0	0	0	16.47894255	7.954644937	0	0	0	11.88358722	0	0	0	3.237145087	6.359742942	0	13.17122396	0	0	0	0	0	0	0	0	0
vOTU_70434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.300143081	0	3.862187562	1.162597626	13.39879085	0.885710317	14.80797055	5.447530566	5.808041257	1.027238094	5.527718468	4.414188658	0	0	0	0	0	0	0	0	0	0	0	0	0	65.48187095	51.28192379	0	0	13.52554627	0	0	0	0	0	0	5.630489191	0	0	0	3.022889205	0	0	10.78718699	0	0	0	6.986805095	0	0	0	0	0	0	6.058574723	8.945033249	43.25143444	356.0048752	0	0	0	0	0
vOTU_70448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.16487108	0	0	1.545828651	6.979891673	2.822539308	1.772514104	4.115864243	0	11.04209029	8.222977537	11.06226128	8.833826931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
